set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
127,5.75,2.35,0.275,-0.15,277.81,0.2595,0.02886,0.27338046,0.0004128249,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,292.83,0.2928,0.03206,0.34374577,0.00067379675,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,307.62,0.5042,0.04649,0.4344116,0.0014930496,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,322.45,0.5972,0.05518,0.5438744,0.002589386,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,337.47,0.7942,0.07628,0.6560131,0.003753958,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
127,5.75,2.35,0.275,-0.15,352.46,0.7004,0.0867,0.73125976,0.004548441,-1.34073,0.1450036,-1.1251471,0.12294109,-1.4971803,0.1480422,0.0009081061,0.00038871923
128,5.75,2.35,0.275,-0.2,7.61,1.0196,0.12983,0.80152833,0.006472727,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,22.79,0.6189,0.06896,0.6601289,0.0047886623,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,37.67,0.5767,0.06118,0.4908756,0.002810427,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,52.38,0.366,0.03444,0.35646924,0.0013111001,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,67.08,0.2377,0.03008,0.26236066,0.00045970007,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,82.13,0.2327,0.02893,0.19769245,0.0005823665,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,97.18,0.1494,0.02516,0.1546436,0.00090837,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,112.23,0.1085,0.01747,0.12584162,0.0011207522,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,127.29,0.066,0.01566,0.106600784,0.0012466052,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,142.34,0.0717,0.01828,0.094070874,0.0013176742,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,157.41,0.106,0.03188,0.08650359,0.0013551415,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,172.47,0.059,0.01404,0.082943164,0.0013710929,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,187.53,0.0,0.0,0.082943164,0.0013710929,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,202.59,0.0854,0.01659,0.08650359,0.0013551416,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,217.66,0.1009,0.01866,0.09407086,0.0013176743,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,232.71,0.0919,0.01846,0.106600784,0.0012466052,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,247.77,0.1121,0.02791,0.12584162,0.0011207523,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,262.82,0.1702,0.0194,0.1546436,0.0009083704,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,277.87,0.1965,0.02475,0.1976923,0.0005823668,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,292.92,0.2932,0.03314,0.26236066,0.00045970007,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,307.62,0.4239,0.05235,0.35646853,0.0013110975,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,322.33,0.5011,0.04626,0.49087554,0.0028104251,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,337.21,0.8258,0.10036,0.6601278,0.0047886544,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
128,5.75,2.35,0.275,-0.2,352.39,0.9405,0.10058,0.80152833,0.006472727,-1.3369625,0.17245963,-1.1704376,0.13924335,-1.489621,0.18344977,0.0011569513,0.0004073128
129,5.75,2.35,0.275,-0.26,8.25,0.0,0.0,0.8878796,0.014273255,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,23.32,0.7787,0.079,0.6330908,0.008841878,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,37.74,0.5176,0.04712,0.41161272,0.00420727,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,52.32,0.2894,0.02671,0.26927522,0.0013756353,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,67.02,0.1906,0.02256,0.18396114,0.0005296324,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,82.08,0.1383,0.01817,0.13151658,0.0012758486,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,97.15,0.1026,0.01312,0.09917015,0.0017274076,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,112.21,0.0914,0.01121,0.0786694,0.0019636308,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,127.28,0.077,0.01601,0.06548152,0.0020805958,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,142.34,0.0595,0.01217,0.05711876,0.0021342216,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,157.4,0.042,0.00953,0.05216259,0.0021562318,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,172.47,0.0524,0.01688,0.049850725,0.0021635543,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,187.53,0.0569,0.02393,0.049850725,0.0021635543,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,202.6,0.0572,0.01352,0.052162595,0.002156232,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,217.66,0.0597,0.01245,0.05711876,0.0021342216,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,232.72,0.059,0.01316,0.06548152,0.0020805958,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,247.79,0.0886,0.01223,0.07866941,0.0019636312,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,262.85,0.0902,0.01164,0.09917015,0.0017274084,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,277.92,0.1639,0.02003,0.13151672,0.0012758493,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,292.98,0.1946,0.02626,0.18396114,0.0005296328,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,307.68,0.3165,0.03333,0.26927522,0.0013756336,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,322.26,0.4857,0.04822,0.41161272,0.004207272,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,336.68,0.7429,0.1021,0.6330908,0.008841876,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
129,5.75,2.35,0.275,-0.26,351.75,0.0,0.0,0.8878796,0.014273252,-0.8760387,0.32179248,-0.8282219,0.2793305,-0.97471046,0.36245176,0.0011339979,0.00045566325
130,5.75,2.35,0.275,-0.34,10.63,0.0,0.0,0.9462231,0.038738664,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,25.61,0.0,0.0,0.50465953,0.01668317,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,38.16,0.349,0.0318,0.29832435,0.0066009257,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,52.21,0.2235,0.02088,0.18095666,0.0012256553,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,66.95,0.1259,0.01446,0.1178006,0.0016594063,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,82.04,0.0863,0.0121,0.08246842,0.0028824818,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,97.12,0.0603,0.00997,0.06187702,0.00343552,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,112.19,0.0546,0.00796,0.04925265,0.0036586102,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,127.26,0.0523,0.00837,0.04129939,0.0037258198,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,142.33,0.0293,0.00778,0.03631393,0.003726731,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,157.4,0.0393,0.00916,0.03338072,0.003708183,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,172.46,0.0332,0.00922,0.032018982,0.0036939227,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,187.54,0.029,0.00954,0.032018982,0.0036939227,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,202.6,0.0284,0.0068,0.0333807,0.003708181,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,217.67,0.0457,0.00905,0.03631393,0.003726732,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,232.74,0.042,0.00994,0.04129939,0.0037258198,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,247.81,0.0616,0.00963,0.04925264,0.0036586088,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,262.88,0.0801,0.01167,0.061877023,0.0034355216,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,277.96,0.0944,0.01402,0.08246839,0.0028824836,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,293.05,0.108,0.01361,0.117800415,0.0016594093,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,307.79,0.2196,0.022,0.18095668,0.001225658,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,321.84,0.3556,0.0308,0.29832435,0.0066009234,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,334.39,0.0,0.0,0.50465953,0.016683178,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
130,5.75,2.35,0.275,-0.34,349.37,0.0,0.0,0.9462231,0.038738653,-1.4252356,0.7865887,-1.2495337,0.583883,-1.559709,0.81195176,0.000795601,0.0006929458
